Energy,r,wavef,radwave
-0.579689,21.634,0.00245,0.000113
-0.579689,21.637,0.002457,0.000114
-0.579689,21.64,0.002465,0.000114
-0.579689,21.643,0.002472,0.000114
-0.579689,21.646,0.00248,0.000115
-0.579689,21.649,0.002488,0.000115
-0.579689,21.652,0.002496,0.000115
-0.579689,21.655,0.002503,0.000116
-0.579689,21.658,0.002511,0.000116
-0.579689,21.661,0.002519,0.000116
-0.579689,21.664,0.002527,0.000117
-0.579689,21.667,0.002535,0.000117
-0.579689,21.67,0.002542,0.000117
-0.579689,21.673,0.00255,0.000118
-0.579689,21.676,0.002558,0.000118
-0.579689,21.679,0.002566,0.000118
-0.579689,21.682,0.002574,0.000119
-0.579689,21.685,0.002582,0.000119
-0.579689,21.688,0.00259,0.000119
-0.579689,21.691,0.002598,0.00012
-0.579689,21.694,0.002606,0.00012
-0.579689,21.697,0.002614,0.00012
-0.579689,21.7,0.002623,0.000121
-0.579689,21.703,0.002631,0.000121
-0.579689,21.706,0.002639,0.000122
-0.579689,21.709,0.002647,0.000122
-0.579689,21.712,0.002655,0.000122
-0.579689,21.715,0.002664,0.000123
-0.579689,21.718,0.002672,0.000123
-0.579689,21.721,0.00268,0.000123
-0.579689,21.724,0.002688,0.000124
-0.579689,21.727,0.002697,0.000124
-0.579689,21.73,0.002705,0.000124
-0.579689,21.733,0.002714,0.000125
-0.579689,21.736,0.002722,0.000125
-0.579689,21.739,0.00273,0.000126
-0.579689,21.742,0.002739,0.000126
-0.579689,21.745,0.002747,0.000126
-0.579689,21.748,0.002756,0.000127
-0.579689,21.751,0.002765,0.000127
-0.579689,21.754,0.002773,0.000127
-0.579689,21.757,0.002782,0.000128
-0.579689,21.76,0.00279,0.000128
-0.579689,21.763,0.002799,0.000129
-0.579689,21.766,0.002808,0.000129
-0.579689,21.769,0.002817,0.000129
-0.579689,21.772,0.002825,0.00013
-0.579689,21.775,0.002834,0.00013
-0.579689,21.778,0.002843,0.000131
-0.579689,21.781,0.002852,0.000131
-0.579689,21.784,0.002861,0.000131
-0.579689,21.787,0.002869,0.000132
-0.579689,21.79,0.002878,0.000132
-0.579689,21.793,0.002887,0.000132
-0.579689,21.796,0.002896,0.000133
-0.579689,21.799,0.002905,0.000133
-0.579689,21.802,0.002914,0.000134
-0.579689,21.805,0.002923,0.000134
-0.579689,21.808,0.002932,0.000134
-0.579689,21.811,0.002942,0.000135
-0.579689,21.814,0.002951,0.000135
-0.579689,21.817,0.00296,0.000136
-0.579689,21.82,0.002969,0.000136
-0.579689,21.823,0.002978,0.000136
-0.579689,21.826,0.002988,0.000137
-0.579689,21.829,0.002997,0.000137
-0.579689,21.832,0.003006,0.000138
-0.579689,21.835,0.003016,0.000138
-0.579689,21.838,0.003025,0.000139
-0.579689,21.841,0.003034,0.000139
-0.579689,21.844,0.003044,0.000139
-0.579689,21.847,0.003053,0.00014
-0.579689,21.85,0.003063,0.00014
-0.579689,21.853,0.003072,0.000141
-0.579689,21.856,0.003082,0.000141
-0.579689,21.859,0.003091,0.000141
-0.579689,21.862,0.003101,0.000142
-0.579689,21.865,0.003111,0.000142
-0.579689,21.868,0.00312,0.000143
-0.579689,21.871,0.00313,0.000143
-0.579689,21.874,0.00314,0.000144
-0.579689,21.877,0.003149,0.000144
-0.579689,21.88,0.003159,0.000144
-0.579689,21.883,0.003169,0.000145
-0.579689,21.886,0.003179,0.000145
-0.579689,21.889,0.003189,0.000146
-0.579689,21.892,0.003199,0.000146
-0.579689,21.895,0.003209,0.000147
-0.579689,21.898,0.003219,0.000147
-0.579689,21.901,0.003229,0.000147
-0.579689,21.904,0.003239,0.000148
-0.579689,21.907,0.003249,0.000148
-0.579689,21.91,0.003259,0.000149
-0.579689,21.913,0.003269,0.000149
-0.579689,21.916,0.003279,0.00015
-0.579689,21.919,0.003289,0.00015
-0.579689,21.922,0.0033,0.000151
-0.579689,21.925,0.00331,0.000151
-0.579689,21.928,0.00332,0.000151
-0.579689,21.931,0.00333,0.000152
-0.579689,21.934,0.003341,0.000152
-0.579689,21.937,0.003351,0.000153
-0.579689,21.94,0.003362,0.000153
-0.579689,21.943,0.003372,0.000154
-0.579689,21.946,0.003382,0.000154
-0.579689,21.949,0.003393,0.000155
-0.579689,21.952,0.003404,0.000155
-0.579689,21.955,0.003414,0.000156
-0.579689,21.958,0.003425,0.000156
-0.579689,21.961,0.003435,0.000156
-0.579689,21.964,0.003446,0.000157
-0.579689,21.967,0.003457,0.000157
-0.579689,21.97,0.003468,0.000158
-0.579689,21.973,0.003478,0.000158
-0.579689,21.976,0.003489,0.000159
-0.579689,21.979,0.0035,0.000159
-0.579689,21.982,0.003511,0.00016
-0.579689,21.985,0.003522,0.00016
-0.579689,21.988,0.003533,0.000161
-0.579689,21.991,0.003544,0.000161
-0.579689,21.994,0.003555,0.000162
-0.579689,21.997,0.003566,0.000162
-0.579689,22,0.003577,0.000163
-0.579689,22.003,0.003588,0.000163
-0.579689,22.006,0.003599,0.000164
-0.579689,22.009,0.00361,0.000164
-0.579689,22.012,0.003622,0.000165
-0.579689,22.015,0.003633,0.000165
-0.579689,22.018,0.003644,0.000166
-0.579689,22.021,0.003655,0.000166
-0.579689,22.024,0.003667,0.000166
-0.579689,22.027,0.003678,0.000167
-0.579689,22.03,0.00369,0.000167
-0.579689,22.033,0.003701,0.000168
-0.579689,22.036,0.003713,0.000168
-0.579689,22.039,0.003724,0.000169
-0.579689,22.042,0.003736,0.000169
-0.579689,22.045,0.003747,0.00017
-0.579689,22.048,0.003759,0.00017
-0.579689,22.051,0.003771,0.000171
-0.579689,22.054,0.003782,0.000172
-0.579689,22.057,0.003794,0.000172
-0.579689,22.06,0.003806,0.000173
-0.579689,22.063,0.003818,0.000173
-0.579689,22.066,0.00383,0.000174
-0.579689,22.069,0.003842,0.000174
-0.579689,22.072,0.003854,0.000175
-0.579689,22.075,0.003866,0.000175
-0.579689,22.078,0.003878,0.000176
-0.579689,22.081,0.00389,0.000176
-0.579689,22.084,0.003902,0.000177
-0.579689,22.087,0.003914,0.000177
-0.579689,22.09,0.003926,0.000178
-0.579689,22.093,0.003938,0.000178
-0.579689,22.096,0.00395,0.000179
-0.579689,22.099,0.003963,0.000179
-0.579689,22.102,0.003975,0.00018
-0.579689,22.105,0.003987,0.00018
-0.579689,22.108,0.004,0.000181
-0.579689,22.111,0.004012,0.000181
-0.579689,22.114,0.004025,0.000182
-0.579689,22.117,0.004037,0.000183
-0.579689,22.12,0.00405,0.000183
-0.579689,22.123,0.004062,0.000184
-0.579689,22.126,0.004075,0.000184
-0.579689,22.129,0.004088,0.000185
-0.579689,22.132,0.0041,0.000185
-0.579689,22.135,0.004113,0.000186
-0.579689,22.138,0.004126,0.000186
-0.579689,22.141,0.004139,0.000187
-0.579689,22.144,0.004152,0.000187
-0.579689,22.147,0.004165,0.000188
-0.579689,22.15,0.004178,0.000189
-0.579689,22.153,0.00419,0.000189
-0.579689,22.156,0.004204,0.00019
-0.579689,22.159,0.004217,0.00019
-0.579689,22.162,0.00423,0.000191
-0.579689,22.165,0.004243,0.000191
-0.579689,22.168,0.004256,0.000192
-0.579689,22.171,0.004269,0.000193
-0.579689,22.174,0.004283,0.000193
-0.579689,22.177,0.004296,0.000194
-0.579689,22.18,0.004309,0.000194
-0.579689,22.183,0.004323,0.000195
-0.579689,22.186,0.004336,0.000195
-0.579689,22.189,0.00435,0.000196
-0.579689,22.192,0.004363,0.000197
-0.579689,22.195,0.004377,0.000197
-0.579689,22.198,0.00439,0.000198
-0.579689,22.201,0.004404,0.000198
-0.579689,22.204,0.004418,0.000199
-0.579689,22.207,0.004431,0.0002
-0.579689,22.21,0.004445,0.0002
-0.579689,22.213,0.004459,0.000201
-0.579689,22.216,0.004473,0.000201
-0.579689,22.219,0.004487,0.000202
-0.579689,22.222,0.004501,0.000203
-0.579689,22.225,0.004515,0.000203
-0.579689,22.228,0.004529,0.000204
-0.579689,22.231,0.004543,0.000204
-0.579689,22.234,0.004557,0.000205
-0.579689,22.237,0.004571,0.000206
-0.579689,22.24,0.004585,0.000206
-0.579689,22.243,0.0046,0.000207
-0.579689,22.246,0.004614,0.000207
-0.579689,22.249,0.004628,0.000208
-0.579689,22.252,0.004643,0.000209
-0.579689,22.255,0.004657,0.000209
-0.579689,22.258,0.004672,0.00021
-0.579689,22.261,0.004686,0.000211
-0.579689,22.264,0.004701,0.000211
-0.579689,22.267,0.004715,0.000212
-0.579689,22.27,0.00473,0.000212
-0.579689,22.273,0.004745,0.000213
-0.579689,22.276,0.00476,0.000214
-0.579689,22.279,0.004774,0.000214
-0.579689,22.282,0.004789,0.000215
-0.579689,22.285,0.004804,0.000216
-0.579689,22.288,0.004819,0.000216
-0.579689,22.291,0.004834,0.000217
-0.579689,22.294,0.004849,0.000218
-0.579689,22.297,0.004864,0.000218
-0.579689,22.3,0.004879,0.000219
-0.579689,22.303,0.004894,0.000219
-0.579689,22.306,0.00491,0.00022
-0.579689,22.309,0.004925,0.000221
-0.579689,22.312,0.00494,0.000221
-0.579689,22.315,0.004956,0.000222
-0.579689,22.318,0.004971,0.000223
-0.579689,22.321,0.004986,0.000223
-0.579689,22.324,0.005002,0.000224
-0.579689,22.327,0.005018,0.000225
-0.579689,22.33,0.005033,0.000225
-0.579689,22.333,0.005049,0.000226
-0.579689,22.336,0.005065,0.000227
-0.579689,22.339,0.00508,0.000227
-0.579689,22.342,0.005096,0.000228
-0.579689,22.345,0.005112,0.000229
-0.579689,22.348,0.005128,0.000229
-0.579689,22.351,0.005144,0.00023
-0.579689,22.354,0.00516,0.000231
-0.579689,22.357,0.005176,0.000232
-0.579689,22.36,0.005192,0.000232
-0.579689,22.363,0.005208,0.000233
-0.579689,22.366,0.005224,0.000234
-0.579689,22.369,0.005241,0.000234
-0.579689,22.372,0.005257,0.000235
-0.579689,22.375,0.005273,0.000236
-0.579689,22.378,0.00529,0.000236
-0.579689,22.381,0.005306,0.000237
-0.579689,22.384,0.005323,0.000238
-0.579689,22.387,0.005339,0.000238
-0.579689,22.39,0.005356,0.000239
-0.579689,22.393,0.005372,0.00024
-0.579689,22.396,0.005389,0.000241
-0.579689,22.399,0.005406,0.000241
-0.579689,22.402,0.005423,0.000242
-0.579689,22.405,0.00544,0.000243
-0.579689,22.408,0.005457,0.000244
-0.579689,22.411,0.005474,0.000244
-0.579689,22.414,0.005491,0.000245
-0.579689,22.417,0.005508,0.000246
-0.579689,22.42,0.005525,0.000246
-0.579689,22.423,0.005542,0.000247
-0.579689,22.426,0.005559,0.000248
-0.579689,22.429,0.005576,0.000249
-0.579689,22.432,0.005594,0.000249
-0.579689,22.435,0.005611,0.00025
-0.579689,22.438,0.005629,0.000251
-0.579689,22.441,0.005646,0.000252
-0.579689,22.444,0.005664,0.000252
-0.579689,22.447,0.005681,0.000253
-0.579689,22.45,0.005699,0.000254
-0.579689,22.453,0.005717,0.000255
-0.579689,22.456,0.005735,0.000255
-0.579689,22.459,0.005752,0.000256
-0.579689,22.462,0.00577,0.000257
-0.579689,22.465,0.005788,0.000258
-0.579689,22.468,0.005806,0.000258
-0.579689,22.471,0.005824,0.000259
-0.579689,22.474,0.005843,0.00026
-0.579689,22.477,0.005861,0.000261
-0.579689,22.48,0.005879,0.000262
-0.579689,22.483,0.005897,0.000262
-0.579689,22.486,0.005916,0.000263
-0.579689,22.489,0.005934,0.000264
-0.579689,22.492,0.005952,0.000265
-0.579689,22.495,0.005971,0.000265
-0.579689,22.498,0.00599,0.000266
-0.579689,22.501,0.006008,0.000267
-0.579689,22.504,0.006027,0.000268
-0.579689,22.507,0.006046,0.000269
-0.579689,22.51,0.006064,0.000269
-0.579689,22.513,0.006083,0.00027
-0.579689,22.516,0.006102,0.000271
-0.579689,22.519,0.006121,0.000272
-0.579689,22.522,0.00614,0.000273
-0.579689,22.525,0.006159,0.000273
-0.579689,22.528,0.006179,0.000274
-0.579689,22.531,0.006198,0.000275
-0.579689,22.534,0.006217,0.000276
-0.579689,22.537,0.006236,0.000277
-0.579689,22.54,0.006256,0.000278
-0.579689,22.543,0.006275,0.000278
-0.579689,22.546,0.006295,0.000279
-0.579689,22.549,0.006314,0.00028
-0.579689,22.552,0.006334,0.000281
-0.579689,22.555,0.006354,0.000282
-0.579689,22.558,0.006374,0.000283
-0.579689,22.561,0.006393,0.000283
-0.579689,22.564,0.006413,0.000284
-0.579689,22.567,0.006433,0.000285
-0.579689,22.57,0.006453,0.000286
-0.579689,22.573,0.006473,0.000287
-0.579689,22.576,0.006494,0.000288
-0.579689,22.579,0.006514,0.000288
-0.579689,22.582,0.006534,0.000289
-0.579689,22.585,0.006554,0.00029
-0.579689,22.588,0.006575,0.000291
-0.579689,22.591,0.006595,0.000292
-0.579689,22.594,0.006616,0.000293
-0.579689,22.597,0.006636,0.000294
-0.579689,22.6,0.006657,0.000295
-0.579689,22.603,0.006678,0.000295
-0.579689,22.606,0.006698,0.000296
-0.579689,22.609,0.006719,0.000297
-0.579689,22.612,0.00674,0.000298
-0.579689,22.615,0.006761,0.000299
-0.579689,22.618,0.006782,0.0003
-0.579689,22.621,0.006803,0.000301
-0.579689,22.624,0.006825,0.000302
-0.579689,22.627,0.006846,0.000303
-0.579689,22.63,0.006867,0.000303
-0.579689,22.633,0.006888,0.000304
-0.579689,22.636,0.00691,0.000305
-0.579689,22.639,0.006931,0.000306
-0.579689,22.642,0.006953,0.000307
-0.579689,22.645,0.006975,0.000308
-0.579689,22.648,0.006996,0.000309
-0.579689,22.651,0.007018,0.00031
-0.579689,22.654,0.00704,0.000311
-0.579689,22.657,0.007062,0.000312
-0.579689,22.66,0.007084,0.000313
-0.579689,22.663,0.007106,0.000314
-0.579689,22.666,0.007128,0.000314
-0.579689,22.669,0.00715,0.000315
-0.579689,22.672,0.007172,0.000316
-0.579689,22.675,0.007195,0.000317
-0.579689,22.678,0.007217,0.000318
-0.579689,22.681,0.00724,0.000319
-0.579689,22.684,0.007262,0.00032
-0.579689,22.687,0.007285,0.000321
-0.579689,22.69,0.007307,0.000322
-0.579689,22.693,0.00733,0.000323
-0.579689,22.696,0.007353,0.000324
-0.579689,22.699,0.007376,0.000325
-0.579689,22.702,0.007399,0.000326
-0.579689,22.705,0.007422,0.000327
-0.579689,22.708,0.007445,0.000328
-0.579689,22.711,0.007468,0.000329
-0.579689,22.714,0.007491,0.00033
-0.579689,22.717,0.007515,0.000331
-0.579689,22.72,0.007538,0.000332
-0.579689,22.723,0.007562,0.000333
-0.579689,22.726,0.007585,0.000334
-0.579689,22.729,0.007609,0.000335
-0.579689,22.732,0.007632,0.000336
-0.579689,22.735,0.007656,0.000337
-0.579689,22.738,0.00768,0.000338
-0.579689,22.741,0.007704,0.000339
-0.579689,22.744,0.007728,0.00034
-0.579689,22.747,0.007752,0.000341
-0.579689,22.75,0.007776,0.000342
-0.579689,22.753,0.0078,0.000343
-0.579689,22.756,0.007825,0.000344
-0.579689,22.759,0.007849,0.000345
-0.579689,22.762,0.007873,0.000346
-0.579689,22.765,0.007898,0.000347
-0.579689,22.768,0.007923,0.000348
-0.579689,22.771,0.007947,0.000349
-0.579689,22.774,0.007972,0.00035
-0.579689,22.777,0.007997,0.000351
-0.579689,22.78,0.008022,0.000352
-0.579689,22.783,0.008047,0.000353
-0.579689,22.786,0.008072,0.000354
-0.579689,22.789,0.008097,0.000355
-0.579689,22.792,0.008122,0.000356
-0.579689,22.795,0.008147,0.000357
-0.579689,22.798,0.008173,0.000358
-0.579689,22.801,0.008198,0.00036
-0.579689,22.804,0.008224,0.000361
-0.579689,22.807,0.008249,0.000362
-0.579689,22.81,0.008275,0.000363
-0.579689,22.813,0.008301,0.000364
-0.579689,22.816,0.008327,0.000365
-0.579689,22.819,0.008352,0.000366
-0.579689,22.822,0.008378,0.000367
-0.579689,22.825,0.008405,0.000368
-0.579689,22.828,0.008431,0.000369
-0.579689,22.831,0.008457,0.00037
-0.579689,22.834,0.008483,0.000372
-0.579689,22.837,0.00851,0.000373
-0.579689,22.84,0.008536,0.000374
-0.579689,22.843,0.008563,0.000375
-0.579689,22.846,0.008589,0.000376
-0.579689,22.849,0.008616,0.000377
-0.579689,22.852,0.008643,0.000378
-0.579689,22.855,0.00867,0.000379
-0.579689,22.858,0.008697,0.00038
-0.579689,22.861,0.008724,0.000382
-0.579689,22.864,0.008751,0.000383
-0.579689,22.867,0.008778,0.000384
-0.579689,22.87,0.008806,0.000385
-0.579689,22.873,0.008833,0.000386
-0.579689,22.876,0.008861,0.000387
-0.579689,22.879,0.008888,0.000388
-0.579689,22.882,0.008916,0.00039
-0.579689,22.885,0.008944,0.000391
-0.579689,22.888,0.008972,0.000392
-0.579689,22.891,0.009,0.000393
-0.579689,22.894,0.009028,0.000394
-0.579689,22.897,0.009056,0.000395
-0.579689,22.9,0.009084,0.000397
-0.579689,22.903,0.009112,0.000398
-0.579689,22.906,0.009141,0.000399
-0.579689,22.909,0.009169,0.0004
-0.579689,22.912,0.009198,0.000401
-0.579689,22.915,0.009226,0.000403
-0.579689,22.918,0.009255,0.000404
-0.579689,22.921,0.009284,0.000405
-0.579689,22.924,0.009313,0.000406
-0.579689,22.927,0.009342,0.000407
-0.579689,22.93,0.009371,0.000409
-0.579689,22.933,0.0094,0.00041
-0.579689,22.936,0.009429,0.000411
-0.579689,22.939,0.009459,0.000412
-0.579689,22.942,0.009488,0.000414
-0.579689,22.945,0.009518,0.000415
-0.579689,22.948,0.009547,0.000416
-0.579689,22.951,0.009577,0.000417
-0.579689,22.954,0.009607,0.000419
-0.579689,22.957,0.009637,0.00042
-0.579689,22.96,0.009667,0.000421
-0.579689,22.963,0.009697,0.000422
-0.579689,22.966,0.009727,0.000424
-0.579689,22.969,0.009757,0.000425
-0.579689,22.972,0.009788,0.000426
-0.579689,22.975,0.009818,0.000427
-0.579689,22.978,0.009849,0.000429
-0.579689,22.981,0.009879,0.00043
-0.579689,22.984,0.00991,0.000431
-0.579689,22.987,0.009941,0.000432
-0.579689,22.99,0.009972,0.000434
-0.579689,22.993,0.010003,0.000435
-0.579689,22.996,0.010034,0.000436
-0.579689,22.999,0.010065,0.000438
-0.579689,23.002,0.010097,0.000439
-0.579689,23.005,0.010128,0.00044
-0.579689,23.008,0.01016,0.000442
-0.579689,23.011,0.010191,0.000443
-0.579689,23.014,0.010223,0.000444
-0.579689,23.017,0.010255,0.000446
-0.579689,23.02,0.010287,0.000447
-0.579689,23.023,0.010319,0.000448
-0.579689,23.026,0.010351,0.00045
-0.579689,23.029,0.010383,0.000451
-0.579689,23.032,0.010416,0.000452
-0.579689,23.035,0.010448,0.000454
-0.579689,23.038,0.010481,0.000455
-0.579689,23.041,0.010513,0.000456
-0.579689,23.044,0.010546,0.000458
-0.579689,23.047,0.010579,0.000459
-0.579689,23.05,0.010612,0.00046
-0.579689,23.053,0.010645,0.000462
-0.579689,23.056,0.010678,0.000463
-0.579689,23.059,0.010711,0.000465
-0.579689,23.062,0.010745,0.000466
-0.579689,23.065,0.010778,0.000467
-0.579689,23.068,0.010812,0.000469
-0.579689,23.071,0.010845,0.00047
-0.579689,23.074,0.010879,0.000471
-0.579689,23.077,0.010913,0.000473
-0.579689,23.08,0.010947,0.000474
-0.579689,23.083,0.010981,0.000476
-0.579689,23.086,0.011015,0.000477
-0.579689,23.089,0.01105,0.000479
-0.579689,23.092,0.011084,0.00048
-0.579689,23.095,0.011119,0.000481
-0.579689,23.098,0.011153,0.000483
-0.579689,23.101,0.011188,0.000484
-0.579689,23.104,0.011223,0.000486
-0.579689,23.107,0.011258,0.000487
-0.579689,23.11,0.011293,0.000489
-0.579689,23.113,0.011328,0.00049
-0.579689,23.116,0.011363,0.000492
-0.579689,23.119,0.011399,0.000493
-0.579689,23.122,0.011434,0.000495
-0.579689,23.125,0.01147,0.000496
-0.579689,23.128,0.011506,0.000497
-0.579689,23.131,0.011542,0.000499
-0.579689,23.134,0.011578,0.0005
-0.579689,23.137,0.011614,0.000502
-0.579689,23.14,0.01165,0.000503
-0.579689,23.143,0.011686,0.000505
-0.579689,23.146,0.011722,0.000506
-0.579689,23.149,0.011759,0.000508
-0.579689,23.152,0.011796,0.000509
-0.579689,23.155,0.011832,0.000511
-0.579689,23.158,0.011869,0.000513
-0.579689,23.161,0.011906,0.000514
-0.579689,23.164,0.011943,0.000516
-0.579689,23.167,0.01198,0.000517
-0.579689,23.17,0.012018,0.000519
-0.579689,23.173,0.012055,0.00052
-0.579689,23.176,0.012093,0.000522
-0.579689,23.179,0.01213,0.000523
-0.579689,23.182,0.012168,0.000525
-0.579689,23.185,0.012206,0.000526
-0.579689,23.188,0.012244,0.000528
-0.579689,23.191,0.012282,0.00053
-0.579689,23.194,0.012321,0.000531
-0.579689,23.197,0.012359,0.000533
-0.579689,23.2,0.012398,0.000534
-0.579689,23.203,0.012436,0.000536
-0.579689,23.206,0.012475,0.000538
-0.579689,23.209,0.012514,0.000539
-0.579689,23.212,0.012553,0.000541
-0.579689,23.215,0.012592,0.000542
-0.579689,23.218,0.012631,0.000544
-0.579689,23.221,0.01267,0.000546
-0.579689,23.224,0.01271,0.000547
-0.579689,23.227,0.01275,0.000549
-0.579689,23.23,0.012789,0.000551
-0.579689,23.233,0.012829,0.000552
-0.579689,23.236,0.012869,0.000554
-0.579689,23.239,0.012909,0.000555
-0.579689,23.242,0.012949,0.000557
-0.579689,23.245,0.01299,0.000559
-0.579689,23.248,0.01303,0.00056
-0.579689,23.251,0.013071,0.000562
-0.579689,23.254,0.013112,0.000564
-0.579689,23.257,0.013152,0.000566
-0.579689,23.26,0.013193,0.000567
-0.579689,23.263,0.013234,0.000569
-0.579689,23.266,0.013276,0.000571
-0.579689,23.269,0.013317,0.000572
-0.579689,23.272,0.013359,0.000574
-0.579689,23.275,0.0134,0.000576
-0.579689,23.278,0.013442,0.000577
-0.579689,23.281,0.013484,0.000579
-0.579689,23.284,0.013526,0.000581
-0.579689,23.287,0.013568,0.000583
-0.579689,23.29,0.01361,0.000584
-0.579689,23.293,0.013653,0.000586
-0.579689,23.296,0.013695,0.000588
-0.579689,23.299,0.013738,0.00059
-0.579689,23.302,0.013781,0.000591
-0.579689,23.305,0.013824,0.000593
-0.579689,23.308,0.013867,0.000595
-0.579689,23.311,0.01391,0.000597
-0.579689,23.314,0.013953,0.000598
-0.579689,23.317,0.013997,0.0006
-0.579689,23.32,0.01404,0.000602
-0.579689,23.323,0.014084,0.000604
-0.579689,23.326,0.014128,0.000606
-0.579689,23.329,0.014172,0.000607
-0.579689,23.332,0.014216,0.000609
-0.579689,23.335,0.014261,0.000611
-0.579689,23.338,0.014305,0.000613
-0.579689,23.341,0.01435,0.000615
-0.579689,23.344,0.014394,0.000617
-0.579689,23.347,0.014439,0.000618
-0.579689,23.35,0.014484,0.00062
-0.579689,23.353,0.014529,0.000622
-0.579689,23.356,0.014575,0.000624
-0.579689,23.359,0.01462,0.000626
-0.579689,23.362,0.014665,0.000628
-0.579689,23.365,0.014711,0.00063
-0.579689,23.368,0.014757,0.000632
-0.579689,23.371,0.014803,0.000633
-0.579689,23.374,0.014849,0.000635
-0.579689,23.377,0.014895,0.000637
-0.579689,23.38,0.014942,0.000639
-0.579689,23.383,0.014988,0.000641
-0.579689,23.386,0.015035,0.000643
-0.579689,23.389,0.015082,0.000645
-0.579689,23.392,0.015129,0.000647
-0.579689,23.395,0.015176,0.000649
-0.579689,23.398,0.015223,0.000651
-0.579689,23.401,0.015271,0.000653
-0.579689,23.404,0.015318,0.000655
-0.579689,23.407,0.015366,0.000656
-0.579689,23.41,0.015414,0.000658
-0.579689,23.413,0.015462,0.00066
-0.579689,23.416,0.01551,0.000662
-0.579689,23.419,0.015559,0.000664
-0.579689,23.422,0.015607,0.000666
-0.579689,23.425,0.015656,0.000668
-0.579689,23.428,0.015705,0.00067
-0.579689,23.431,0.015754,0.000672
